msisdn,imsi,plan_name,monthly_quota_gb,default_5qi,is_premium,device_type,priority_arp,roaming_allowed
919056532834,4049562017869,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917226427639,4049753911936,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
919460621064,4044234108369,Basic_4G,30,9,False,OnePlus 11,5,False
919393948199,4041697162401,Super_Streamer_5G,100,5,True,Samsung S24,1,False
918966347866,4044780086874,Gold_Family,100,5,True,OnePlus 11,1,False
918252508009,4047906631456,Basic_4G,30,9,False,iPhone 15,5,False
917270319555,4041950396900,Gold_Family,100,5,True,OnePlus 11,1,True
917348839360,4048857248332,Basic_4G,30,9,False,OnePlus 11,5,True
918174876704,4045327533594,Basic_4G,30,9,False,iPhone 15,5,True
917960992157,4045895620722,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919225452113,4046192768806,Gold_Family,100,5,True,iPhone 15,1,True
917487335757,4046311722106,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918187871375,4041541066435,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918044221683,4043328161781,Gold_Family,100,5,True,iPhone 15,1,False
917850702075,4043217364640,Pay_As_You_Go,30,9,False,iPhone 15,5,True
918837909861,4041065049884,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918158773860,4047561764855,Gold_Family,100,5,True,iPhone 15,1,False
919764786996,4049823916387,Basic_4G,30,9,False,iPhone 15,5,True
917141965987,4049981986803,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919396660286,4041613208031,Gold_Family,100,5,True,OnePlus 11,1,True
919509669942,4049642033073,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917583581500,4049905803611,Basic_4G,30,9,False,OnePlus 11,5,True
919860142851,4045534344581,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919368825097,4044271143477,Pay_As_You_Go,30,9,False,Samsung S24,5,True
919419303562,4047215879313,Gold_Family,100,5,True,iPhone 15,1,False
919536139799,4044260126296,Pay_As_You_Go,30,9,False,iPhone 15,5,False
917763027116,4046283179111,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919816794306,4044654727130,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917477370367,4047820605449,Pay_As_You_Go,30,9,False,iPhone 15,5,False
918529599464,4044561866378,Pay_As_You_Go,30,9,False,iPhone 15,5,True
917514164643,4049973742489,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918281956290,4045737367759,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917751143094,4046476455411,Pay_As_You_Go,30,9,False,iPhone 15,5,False
918873178405,4042246427949,Pay_As_You_Go,30,9,False,Samsung S24,5,True
917467828894,4043677856146,Gold_Family,100,5,True,OnePlus 11,1,True
919815169502,4048788040753,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918965612496,4049455614828,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918367095412,4043744602613,Basic_4G,30,9,False,OnePlus 11,5,True
919880343128,4047842339350,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
918500111071,4043322942803,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919148059281,4044471906144,Basic_4G,30,9,False,Samsung S24,5,False
917625180372,4046710285478,Basic_4G,30,9,False,Samsung S24,5,True
919962400231,4042552766821,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919152898237,4046507626204,Basic_4G,30,9,False,OnePlus 11,5,False
918683726469,4049397781465,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919059640234,4045216511914,Gold_Family,100,5,True,iPhone 15,1,True
918220127026,4042491630155,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919138894910,4046885008543,Basic_4G,30,9,False,OnePlus 11,5,False
917164994233,4048464353205,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919049301995,4043782980341,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917031069532,4042190432866,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919445440683,4044966392204,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917646758696,4046241916578,Gold_Family,100,5,True,OnePlus 11,1,False
917581415198,4046819732978,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917956091324,4049471797038,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918185106475,4049959090901,Basic_4G,30,9,False,iPhone 15,5,False
917028759978,4041320475752,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
918023309226,4043914997644,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918621338838,4048105387494,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918478034328,4041278265690,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918609584384,4043019017494,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919776452032,4042277548193,Gold_Family,100,5,True,OnePlus 11,1,True
917132565292,4042689647929,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917658232932,4048427830358,Gold_Family,100,5,True,OnePlus 11,1,True
917029392087,4041371839670,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917274541920,4047544549757,Gold_Family,100,5,True,OnePlus 11,1,True
917204117514,4043519670308,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
917516441591,4049489499129,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917060090196,4049559581442,Super_Streamer_5G,100,5,True,iPhone 15,1,False
919202971603,4042560685232,Gold_Family,100,5,True,OnePlus 11,1,False
919711576521,4041135866054,Basic_4G,30,9,False,OnePlus 11,5,False
919492704543,4046068697743,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918078615298,4041986213340,Super_Streamer_5G,100,5,True,Samsung S24,1,False
918313490629,4045928772376,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919127220126,4044049222328,Pay_As_You_Go,30,9,False,Samsung S24,5,True
917151164479,4047646155929,Gold_Family,100,5,True,OnePlus 11,1,True
919988599241,4044449425778,Basic_4G,30,9,False,OnePlus 11,5,False
919172295900,4041830033340,Super_Streamer_5G,100,5,True,Samsung S24,1,False
919027555228,4044240163054,Gold_Family,100,5,True,OnePlus 11,1,False
917732517165,4042153368664,Basic_4G,30,9,False,Samsung S24,5,True
918935607323,4047299719654,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919450366588,4047075498937,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
918584434667,4047907766439,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918236120651,4046209183913,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919489750223,4048465224613,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917317376060,4048612707458,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
917849608573,4047095708715,Gold_Family,100,5,True,Samsung S24,1,False
917070787574,4044908876577,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918792022460,4049561775016,Basic_4G,30,9,False,Samsung S24,5,False
918897858600,4042486560995,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
919443253844,4045952757906,Basic_4G,30,9,False,iPhone 15,5,False
918988677006,4049781229508,Basic_4G,30,9,False,OnePlus 11,5,True
918369981746,4044596811162,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918599495886,4047130624675,Gold_Family,100,5,True,OnePlus 11,1,False
919907172250,4047002143259,Gold_Family,100,5,True,Samsung S24,1,True
918803625793,4044409147734,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917389511546,4044975392640,Pay_As_You_Go,30,9,False,Samsung S24,5,True
917250282931,4045929986775,Basic_4G,30,9,False,Samsung S24,5,False
918147317207,4043168226238,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917987624638,4041854521095,Basic_4G,30,9,False,OnePlus 11,5,False
919955859615,4048228668010,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918539628165,4044346005310,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919141623917,4048119988891,Basic_4G,30,9,False,OnePlus 11,5,True
917676102949,4048848938393,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918219099666,4043552305685,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919792956424,4044447367865,Pay_As_You_Go,30,9,False,iPhone 15,5,True
918898647438,4046530236608,Basic_4G,30,9,False,OnePlus 11,5,False
919526381406,4048006553517,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919774925899,4049388308868,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918489341287,4047611106514,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918198570532,4043086295188,Gold_Family,100,5,True,iPhone 15,1,False
919512304710,4044550839075,Basic_4G,30,9,False,OnePlus 11,5,True
919827618359,4041426954721,Gold_Family,100,5,True,iPhone 15,1,False
917004634142,4045326883097,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917240873720,4049803396386,Pay_As_You_Go,30,9,False,iPhone 15,5,False
918144929584,4047350333724,Pay_As_You_Go,30,9,False,Samsung S24,5,True
919196708695,4048294045807,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917871663381,4047471300312,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918864876312,4044385023359,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917724358832,4041967018295,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918449372167,4044489549637,Pay_As_You_Go,30,9,False,Samsung S24,5,False
919721208467,4045659580411,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918608899928,4047072929481,Basic_4G,30,9,False,Samsung S24,5,False
919446533488,4042764764533,Gold_Family,100,5,True,Samsung S24,1,False
918955930899,4041304163050,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918598163672,4047179837909,Gold_Family,100,5,True,iPhone 15,1,False
917852093874,4042140014073,Basic_4G,30,9,False,Samsung S24,5,False
917379277924,4041944221444,Basic_4G,30,9,False,OnePlus 11,5,False
918078168398,4041761839196,Gold_Family,100,5,True,OnePlus 11,1,True
919776714710,4041944151276,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919807911067,4049488626661,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918575273523,4044897132655,Basic_4G,30,9,False,iPhone 15,5,False
917977905605,4045165687633,Basic_4G,30,9,False,Samsung S24,5,False
918835570409,4048851331788,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918404446419,4047882684267,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918077456083,4041712139629,Basic_4G,30,9,False,iPhone 15,5,True
919271547851,4049243612004,Basic_4G,30,9,False,iPhone 15,5,True
919162369838,4042532370950,Gold_Family,100,5,True,OnePlus 11,1,True
917343625631,4041883310456,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919026543116,4047947070446,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918291115843,4042077667574,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919640227256,4044581933115,Super_Streamer_5G,100,5,True,Samsung S24,1,False
919152077577,4048892383883,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
918108516106,4045807917177,Gold_Family,100,5,True,Samsung S24,1,True
919971604248,4045346637289,Basic_4G,30,9,False,OnePlus 11,5,False
919334011209,4043534335774,Pay_As_You_Go,30,9,False,iPhone 15,5,False
917422142216,4049199505395,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917311993195,4043464618712,Gold_Family,100,5,True,iPhone 15,1,True
917402342325,4042207390103,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
919632669271,4043597429424,Pay_As_You_Go,30,9,False,iPhone 15,5,False
918872100241,4047497392517,Basic_4G,30,9,False,iPhone 15,5,False
917923634264,4044152115083,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918139272604,4048966094445,Gold_Family,100,5,True,Samsung S24,1,False
917236739471,4043023159513,Basic_4G,30,9,False,iPhone 15,5,False
917660303728,4042694574767,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919382358360,4049163057650,Gold_Family,100,5,True,iPhone 15,1,True
917713918088,4041824327312,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
917433426398,4046223444078,Gold_Family,100,5,True,iPhone 15,1,False
918639949042,4043947008696,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919930581778,4041992650410,Basic_4G,30,9,False,iPhone 15,5,True
917339394147,4044518275003,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919459451124,4047218895246,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918500911178,4041027973096,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918060249999,4048635975609,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918986691961,4041059395747,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919002253129,4044532700966,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917284847437,4046605317018,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919189774249,4045018703307,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918519806970,4048769618995,Super_Streamer_5G,100,5,True,Samsung S24,1,True
917961310481,4049065849638,Gold_Family,100,5,True,Samsung S24,1,False
918165009289,4041019726687,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919098533782,4047757321650,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918509629705,4044781324336,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917546054901,4043248582327,Gold_Family,100,5,True,iPhone 15,1,True
919785239895,4045319421998,Basic_4G,30,9,False,Samsung S24,5,True
917038351919,4047605930449,Gold_Family,100,5,True,iPhone 15,1,False
918929961587,4041057969666,Basic_4G,30,9,False,OnePlus 11,5,False
918853636115,4049894959735,Gold_Family,100,5,True,Samsung S24,1,False
918149005597,4041707603778,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919038462663,4046500967749,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917981161614,4041908684977,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
919483588060,4041742607936,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918168396130,4042745593965,Basic_4G,30,9,False,Samsung S24,5,False
918535909985,4043869897774,Gold_Family,100,5,True,Samsung S24,1,False
919969211405,4045258830952,Pay_As_You_Go,30,9,False,iPhone 15,5,True
918190164096,4047609559463,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919755236270,4043982613032,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919143200894,4047748009086,Basic_4G,30,9,False,Samsung S24,5,True
917729601582,4047919128502,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
919334342723,4049986396343,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919548294466,4049575637875,Super_Streamer_5G,100,5,True,Samsung S24,1,False
918480948333,4047338491169,Pay_As_You_Go,30,9,False,iPhone 15,5,True
917864556128,4047773468104,Basic_4G,30,9,False,OnePlus 11,5,False
918155337016,4044318586446,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918729982607,4048511487458,Gold_Family,100,5,True,Samsung S24,1,True
919901847953,4048882878455,Pay_As_You_Go,30,9,False,Samsung S24,5,True
919565697773,4041769657411,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919391667163,4042919488323,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917293137568,4044409530338,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
917098361216,4044240338178,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
917276746048,4045857354645,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
918567795722,4044969435192,Basic_4G,30,9,False,Samsung S24,5,False
919586348541,4047777414617,Basic_4G,30,9,False,Samsung S24,5,True
917228478153,4045473160375,Basic_4G,30,9,False,OnePlus 11,5,False
917675930778,4047177859990,Gold_Family,100,5,True,iPhone 15,1,True
917363039790,4041246200848,Basic_4G,30,9,False,iPhone 15,5,True
919710262999,4047678530374,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917738098393,4049241015880,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
917461588523,4043045506937,Pay_As_You_Go,30,9,False,iPhone 15,5,True
918434113523,4048916899551,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
918046817377,4042510553481,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918916590057,4045052891116,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918225844725,4043897749338,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919476858357,4043610338930,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917702165461,4047473349398,Gold_Family,100,5,True,Samsung S24,1,False
917046927530,4044844356495,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918650930671,4042075777012,Basic_4G,30,9,False,Samsung S24,5,False
919456877025,4047178801681,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919758055126,4047430428391,Gold_Family,100,5,True,Samsung S24,1,True
919406356698,4048408630372,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918733955451,4048720773411,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919569355086,4042831136292,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
917788293715,4048316161482,Basic_4G,30,9,False,iPhone 15,5,True
918523993057,4045455362686,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917434572881,4045038112399,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918867490461,4044806415667,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918954905730,4042995611964,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919850156940,4044077601251,Super_Streamer_5G,100,5,True,Samsung S24,1,False
918844109566,4044687197961,Basic_4G,30,9,False,Samsung S24,5,False
917598239777,4041760181500,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919890811720,4044859092076,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918249484065,4049065139370,Gold_Family,100,5,True,iPhone 15,1,False
919360178104,4043313064259,Gold_Family,100,5,True,iPhone 15,1,False
919404249500,4044247083623,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
917670180184,4046839662881,Basic_4G,30,9,False,Samsung S24,5,False
917394721594,4041676670911,Super_Streamer_5G,100,5,True,Samsung S24,1,False
919383686848,4045000456478,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919333507812,4045135464986,Basic_4G,30,9,False,Samsung S24,5,False
918675043824,4043534474870,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917034021254,4047363355213,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919779291654,4046875719580,Pay_As_You_Go,30,9,False,Samsung S24,5,False
919483725084,4048670710881,Super_Streamer_5G,100,5,True,Samsung S24,1,True
917942073683,4045574306171,Gold_Family,100,5,True,iPhone 15,1,True
918186419088,4045939879998,Basic_4G,30,9,False,Samsung S24,5,True
919739111770,4047076687314,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919106986218,4044799448225,Gold_Family,100,5,True,OnePlus 11,1,False
918227609144,4049012817873,Gold_Family,100,5,True,iPhone 15,1,True
917147786070,4045290988865,Gold_Family,100,5,True,OnePlus 11,1,False
917029807819,4045643984426,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918625093784,4047545301460,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917319099950,4048399799557,Pay_As_You_Go,30,9,False,Samsung S24,5,True
919842672972,4043848074843,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917474478628,4044714009756,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
917265226325,4042825849469,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
919254127638,4045015393820,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919791677012,4049559289430,Gold_Family,100,5,True,iPhone 15,1,True
918282601218,4044907037029,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917723214694,4043767088387,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
917100493222,4045054884941,Basic_4G,30,9,False,iPhone 15,5,True
918007850529,4049128736619,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917001105665,4042500279189,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
917529355921,4042903509349,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917772064749,4041786852072,Super_Streamer_5G,100,5,True,iPhone 15,1,True
917523303839,4049887539555,Gold_Family,100,5,True,OnePlus 11,1,False
918169354085,4042280800052,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917293128583,4041687370189,Basic_4G,30,9,False,iPhone 15,5,True
919285471050,4042709101535,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918080255016,4044160241024,Basic_4G,30,9,False,iPhone 15,5,False
919368715785,4049957191691,Basic_4G,30,9,False,iPhone 15,5,True
